,rsmi,psmi,ea,dh,Hf_r,Hf_p,Hf_ts,AE_mopac,DH_mopac,AE_no_zpe,ER_no_zpe,RXN_no_zpe,ae_diff,dh_diff
9427,[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2](=[O:3])[H:12])([H:8])([H:9])[H:10].[C:4]1([H:13])=[C:6]([H:16])[C:5]1([H:14])[H:15].[C:7]([H:11])([H:17])([H:18])[H:19],121.33357873265,42.122291303869,-36.00545,3.70317,78.96108000000002,114.96653,39.70862,128.11,78.77,49.34,13.143470000000008,9.63138
9429,[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C:4]([C:5]([C:6][C:7]([H:17])([H:18])[H:19])([H:14])[H:15])([H:13])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],69.0309290222318,61.84200149405361,-36.00545,11.26438,40.51553,76.52098000000002,47.269830000000006,72.1,7.57,64.53,-4.4209800000000286,17.260169999999995
9430,[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](=[C:2]([H:11])[H:12])([H:9])[H:10].[H:8][H:13].[O:3]=[C:4]1[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16],83.87364185313159,43.6511367291093,-36.00545,-31.84716,24.74135,60.74680000000001,4.1582900000000045,91.59,37.71,53.88,30.843199999999996,49.72171
9431,[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C:6]1)([H:11])[H:12])([H:8])([H:9])[H:10].[C:7]([H:16])([H:17])([H:18])[H:19],99.3600784324062,88.5476463117383,-36.00545,45.62344,63.75458,99.76003,81.62889000000001,104.25,9.68,94.58,4.48997,12.951109999999986
9432,[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](=[C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:12])([H:9])[H:10].[H:8][H:11],108.16530422795601,29.534854084162887,-36.00545,-42.14739,55.54163000000001,91.54708,-6.141939999999997,115.39,78.69,36.69,23.842920000000007,42.831939999999996
9434,[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2](=[O:3])[H:12])([H:8])([H:9])[H:10].[C:4](=[C:5]([H:14])[H:15])([C:6]([C:7]([H:17])([H:18])[H:19])([H:11])[H:16])[H:13],77.3467916393877,-4.8644927351486595,-36.00545,-43.52496,47.87538,83.88083,-7.519509999999998,81.75,83.12,-1.37,-2.130830000000003,6.149509999999998
9435,[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C-:2]([O+:3]=[C:4]1[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12].[C:1]([H:8])([H:9])([H:10])[H:13],98.7431102733087,82.633792057989,-36.00545,31.26443,60.90756,96.91301,67.26988,104.66,17.13,87.53,7.746989999999997,20.26012
9436,[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([H:10])([H:11])[H:12])([C:5]([C@:6]([C:4](=[O:3])[H:13])([C:7]([H:17])([H:18])[H:19])[H:16])([H:14])[H:15])([H:8])[H:9],95.27626833005672,-23.3952562531775,-36.00545,-58.92381,74.57154,110.57699,-22.918359999999996,99.64,122.78,-23.13,-10.936989999999994,-0.21164000000000271
9437,[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C:6]1=[C:7]([H:17])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10].[H:16][H:18],120.4053921957,42.0857714825677,-36.00545,-34.77557,65.49175,101.4972,1.2298800000000014,127.28,77.81,49.47,25.782799999999995,48.24012
9438,[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C:4](=[C:5]([H:14])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[C:6](=[C:7]([H:17])[H:19])([H:16])[H:18],96.2185138849715,16.7750249953321,-36.00545,-21.57641,57.02963,93.03508,14.429040000000004,100.94,80.7,20.24,7.904920000000004,5.810959999999994
9442,[N:1]#[C:2][C:3]([O:4][C:5]([C:6]#[N:7])([H:10])[H:11])([H:8])[H:9],[N+:1](#[C-:2])[C:3]([O:4][C:5]([C:6]#[N:7])([H:10])[H:11])([H:8])[H:9],52.827413139351215,17.0828545733246,22.05712,34.58419,105.94857,83.89144999999998,12.527069999999998,54.54,37.3,17.24,-29.35144999999998,4.71293
9444,[N:1]#[C:2][C:3]([O:4][C:5]([C:6]#[N:7])([H:10])[H:11])([H:8])[H:9],[H:9][H:10].[N:1]#[C:2][C:3](=[O+:4][C:5](=[C:6]=[N-:7])[H:11])[H:8],82.32431030950751,72.25435005821859,22.05712,49.21138,77.08032,55.0232,27.15426,88.2,8.49,79.71,33.1768,52.55573999999999
9446,[N:1]#[C:2][C:3]([O:4][C:5]([C:6]#[N:7])([H:10])[H:11])([H:8])[H:9],[N:1]1[C@:2]23[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[C@:6]12[N:7]3,99.3266971756139,87.0897069761319,22.05712,182.22447,185.58731,163.53019,160.16735,100.0,13.79,86.21,-63.530190000000005,-73.95735
9447,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[O:1]([c:2]1[n:3]([H:9])[c:4]([O-:5])[c:6]([H:10])[n+:7]1[H:11])[H:8],49.125033209487285,17.358119625992302,-49.03814000000001,-46.02936,-3.27421,45.76393,3.0087800000000087,52.69,34.34,18.34,6.926069999999996,15.331219999999991
9448,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[O:1]([C-:2]=[N+:3]=[C:4]([O:5][H:9])/[C:6](=[N:7]\[H:11])[H:10])[H:8],77.30237392183041,62.259416392977506,-49.03814000000001,-26.28248,14.8171,63.85524000000001,22.75566000000001,79.55,15.0,64.54,15.694759999999988,41.78434
9449,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[O:1]=[C:2](/[N:3]=[C:4]([O:5][H:9])\[C:6](=[N:7]\[H:11])[H:10])[H:8],77.4559836841708,20.549909266229104,-49.03814000000001,-40.38094,26.12405,75.16219000000002,8.657200000000003,80.84,58.47,22.37,5.67780999999998,13.712799999999998
9450,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[O:1]([C:2]1=[N:3][C:4](=[O:5])[C:6]([H:9])([H:10])[N:7]1[H:11])[H:8],59.0860594161926,-10.496391299696901,-49.03814000000001,-53.62846,19.48764,68.52578000000001,-4.590319999999991,62.7,73.29,-10.59,-5.825780000000009,-5.999680000000009
9451,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[O:1]([C+:2]([N:3]=[C:4]=[C:6]([O:5][H:9])[H:10])[N-:7][H:11])[H:8],98.7955915733818,48.2694258199946,-49.03814000000001,-26.630470000000006,41.14843,90.18656999999999,22.407670000000003,102.25,51.87,50.38,12.063430000000011,27.97233
9452,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[O:1]([C:2]1=[N:7][C:6]([H:10])([H:11])[C:4]([O:5][H:9])=[N:3]1)[H:8],44.6307434404198,2.2945203591868197,-49.03814000000001,-37.70919,10.34228,59.38042000000001,11.328950000000004,47.5,45.34,2.15,-11.880420000000008,-9.178950000000004
9453,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[O:1]([C@@:2]1([H:11])[N:3]=[C:4]([O:5][H:9])[C:6]([H:10])=[N:7]1)[H:8],50.0458175900709,18.3784946158786,-49.03814000000001,-32.4151,15.44331,64.48145000000001,16.623040000000003,52.92,34.27,18.65,-11.561450000000008,2.0269599999999954
9454,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[O:1]=[C:2]1[N:3]=[C:4]([O:5][H:9])[C:6]([H:8])([H:10])[N:7]1[H:11],95.5074660636295,-12.435636504819099,-49.03814000000001,-55.13609,59.23745,108.27559,-6.097949999999997,98.76,111.35,-12.59,-9.515589999999989,-6.4920500000000025
9456,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[O:1]([C+:2]1[N-:3][C:4]([O:5][H:9])=[C-:6][N+:7]1([H:10])[H:11])[H:8],92.4911112107086,85.1143190348773,-49.03814000000001,24.1634,49.01442,98.05256,73.20154000000002,95.7,9.98,85.72,-2.352559999999997,12.518459999999976
9457,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[O:1]([C:2]1=[N:3][C@@:4]([O:5][H:9])([H:10])[C-:6]=[N+:7]1[H:11])[H:8],60.210302724198506,52.4379898171587,-49.03814000000001,-9.47989,26.51695,75.55509,39.55825000000001,62.53,9.44,53.09,-13.025090000000006,13.531749999999995
9459,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[C:2]1=[N:3][C:4]([O:5][H:9])=[C:6]([H:10])[N:7]=1.[O:1]([H:8])[H:11],72.6787980284664,66.2207947531023,-49.03814000000001,14.436979999999998,26.84213,75.88027,63.47512,76.3,9.1,67.2,0.41973000000000127,3.724880000000006
9460,[O:1]([c+:2]1[n-:3][c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11])[H:8],[O:1]=[c:2]1[n:3]([H:8])[c:4]([O:5][H:9])[c:6]([H:10])[n:7]1[H:11],43.204896994462786,-5.93917165154929,-49.03814000000001,-60.4803,-4.2668300000000015,44.77131000000001,-11.442159999999996,46.84,52.42,-5.58,2.0686899999999966,5.862159999999996
9461,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[H:8][H:9].[O:1]=[C:2]1[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12],93.8084522042426,31.6974658271745,-98.9458,-105.61753,-17.2243,81.7215,-6.6717299999999975,100.21,60.22,39.99,18.488499999999988,46.66173
9463,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[C:6](=[O:7])([H:12])[H:13].[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C:4]1=[O:5])[H:8],78.5027014463502,33.6204509839027,-98.9458,-73.60701999999998,-13.99572,84.95008,25.33878000000001,83.3,45.75,37.55,-1.6500800000000027,12.211219999999987
9464,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]([C@@:2]([C:3]([H:10])([H:11])[H:12])([C-:4]=[O+:5][C:6](=[O:7])[H:13])[H:9])[H:8],65.3120238806038,48.415552808722296,-98.9458,-79.33006,-36.3274,62.61840000000001,19.61574,68.85,18.22,50.62,6.231599999999986,31.00426
9465,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]([C:2][C@@:4]([C:3]([H:9])([H:10])[H:11])([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],58.9976715082589,29.33267568287989,-98.9458,-82.16322,-34.77255,64.17325,16.78258000000001,62.39,31.89,30.49,-1.7832499999999953,13.707419999999988
9466,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]([C@@:2]([C:4](=[C:3]([H:10])[H:11])[H:12])([O:7][C:6](=[O:5])[H:13])[H:9])[H:8],47.605351942509095,-9.901350951521179,-98.9458,-114.44216000000002,-54.95423,43.99157,-15.49636000000001,50.26,59.53,-9.28,6.268429999999995,6.2163600000000105
9467,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]=[C:2]([C:4](=[C:3]([H:10])[H:11])[H:12])[H:9].[O:5]=[C:6]([O:7][H:8])[H:13],32.9673339857866,-13.4884412250172,-98.9458,-113.67256,-68.28196,30.66384000000001,-14.72676,35.62,46.53,-10.91,4.956159999999986,3.8167600000000004
9468,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[C-:6]#[O+:7].[O:1]([C:2]([C:3]([C:4](=[O:5])[H:12])([H:10])[H:11])([H:9])[H:13])[H:8],61.8946189867533,-5.530679204717281,-98.9458,-104.9255,-38.0063,60.9395,-5.979699999999994,66.54,68.31,-1.76,5.600500000000004,4.219699999999994
9469,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]=[C:2]1[C:3]([H:10])([H:11])[C:4]1([H:9])[H:12].[O:5]=[C:6]([O:7][H:8])[H:13],67.7202422036479,0.8356740183067272,-98.9458,-102.58366,-15.57539,83.37040999999999,-3.6378599999999888,73.5,69.94,3.56,-9.870409999999993,7.197859999999989
9471,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[C:6](=[O:7])([H:8])[H:13].[O:1]=[C:2]([C:3]([C:4](=[O:5])[H:12])([H:10])[H:11])[H:9],66.8455216785294,6.60971157115713,-98.9458,-97.35565,-31.8769,67.06890000000001,1.5901500000000084,71.92,60.73,11.18,4.851099999999988,9.589849999999991
9472,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[C:2]1([H:9])=[C:3]([H:10])[C:4]1([O:5][C:6](=[O:7])[H:13])[H:12].[O:1]([H:8])[H:11],70.49326951667909,24.9651474950683,-98.9458,-77.41736999999998,-38.16268,60.78312,21.52843000000001,74.21,45.74,28.47,13.426879999999997,6.941569999999988
9473,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:7][C:6]([H:13])=[O+:5][C-:4]1[H:12])[H:8],75.8423972852103,55.6038342501855,-98.9458,-68.30456,-43.87016,55.07564000000001,30.64124000000001,78.65,23.0,55.65,23.57436,25.008759999999988
9474,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]([C:2][C:3]([C:4]([O:5][C:6](=[O:7])[H:13])([H:9])[H:12])([H:10])[H:11])[H:8],57.3571504437876,33.3115927320688,-98.9458,-83.91136,-39.96888,58.97692000000001,15.034440000000005,60.54,26.41,34.13,1.5630799999999923,19.09556
9475,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[C-:6]#[O+:7].[O:1]([C@@:2]([C:3]([H:10])([H:11])[H:13])([C:4](=[O:5])[H:12])[H:9])[H:8],56.861473748771296,-11.490110077540601,-98.9458,-108.73812,-42.1542,56.7916,-9.792319999999991,61.92,69.56,-7.64,5.128399999999999,2.1523199999999916
9476,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[C:3](=[C:4]([O:5][C:6](=[O:7])[H:13])[H:12])([H:10])[H:11].[O:1]([C:2][H:9])[H:8],67.4431754770779,53.3874659057646,-98.9458,-55.62429,-51.80724,47.13856000000001,43.321509999999996,70.61,13.72,56.88,23.471439999999987,13.558490000000006
9478,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]1[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C@@:4]2([H:12])[O:5][C@@:6]1([O:7][H:8])[H:13],48.332175064535,9.465138642654619,-98.9458,-97.51222,-60.86786,38.07794000000001,1.4335800000000063,51.19,42.62,8.57,13.112059999999985,7.136419999999994
9479,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C-:4]([H:12])[O+:5]=[C:6]([H:13])[O:7]1)[H:8],70.4808573089618,51.0662814171628,-98.9458,-71.67074000000002,-54.73261,44.21319,27.27506,72.89,21.77,51.13,28.676810000000003,23.854940000000003
9480,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[C-:6]#[O+:7].[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][H:13])[H:12])[H:8],68.1377094095655,11.0505338171357,-98.9458,-86.48884,-47.88244,51.063359999999996,12.45696000000001,72.67,59.03,13.64,21.606640000000006,1.1830399999999912
9482,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O+:5]=[C-:6][O:7][H:13])[H:12])[H:8],76.8809215625069,45.386269559883786,-98.9458,-82.43823,-37.18303,61.762769999999996,16.50757,80.77,34.75,46.02,19.00723,29.512430000000002
9483,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]([C:2]1([H:9])[C:3]([H:10])=[C:4]1[H:12])[H:8].[O:5]=[C:6]([O:7][H:11])[H:13],59.0364493679754,23.655101239412197,-98.9458,-79.51848000000003,-43.06053,55.88527000000001,19.427319999999995,63.27,37.27,26.0,7.3847299999999905,6.572680000000005
9484,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]([C:2]([C:3]([C-:4]=[O+:5][C:6](=[O:7])[H:13])([H:10])[H:11])([H:9])[H:12])[H:8],61.326120965913,45.515773236769284,-98.9458,-76.1482,-34.70098,64.24481999999999,22.797600000000006,64.46,16.96,47.51,0.2151800000000037,24.71239999999999
9485,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]1([H:9])([H:10])[N:2]([H:11])[C@:3]12[N-:4][N+:5]([H:8])([H:12])[C:6]([H:13])=[C:7]2[H:14],119.703846713468,88.74035131669659,46.88338,114.05857,161.01485,114.13147,67.17518999999999,123.18,34.14,89.04,9.048530000000014,21.86481000000002
9487,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C-:1]([N:2]([C+:3]1[N-:4][N:5]([H:12])[C+:6]([H:13])[C:7]1([H:8])[H:14])[H:11])([H:9])[H:10],76.8025245590945,73.67114088229309,46.88338,85.13184,116.24665,69.36327,38.248459999999994,79.8,4.06,75.73,10.436729999999997,37.48154000000001
9488,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([N:2]([c:3]1[n:4]([H:12])[n:5][c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],45.665249875342,1.9186976034071697,46.88338,46.76986,99.79195,52.90857000000001,-0.11352000000000118,49.35,47.38,1.97,-3.5585700000000102,2.083520000000001
9490,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([N:2]=[C:3]1[N-:4][N:5]([H:12])[C+:6]([H:13])[C:7]1([H:11])[H:14])([H:8])([H:9])[H:10],87.4764399649395,37.136980760008996,46.88338,64.44919,128.22116,81.33778000000002,17.565810000000006,92.56,54.24,38.32,11.222219999999979,20.754189999999994
9494,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([N:2]([C:3]1=[N:4][C@:7]1(/[C:6](=[N:5]/[H:12])[H:13])[H:14])[H:11])([H:8])([H:9])[H:10],88.68939813512529,35.901197571226,46.88338,95.68138,145.10166,98.21828000000002,48.79800000000001,92.46,54.66,37.8,-5.758280000000028,-10.998000000000012
9495,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([N:2]([C:3]1=[N:4][N+:5]([H:12])=[C-:6][C:7]1([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],63.53164514085171,42.5813740430359,46.88338,78.82238000000002,120.49403999999998,73.61066,31.93900000000001,66.7,23.02,43.68,-6.910659999999993,11.740999999999989
9496,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([n:4]1/[c:3](=[N:2]/[H:11])[c:7]([H:14])[c:6]([H:13])[n:5]1[H:12])([H:8])([H:9])[H:10],91.26477029843142,18.062713145850502,46.88338,61.65668,128.66597,81.78259,14.773300000000004,94.37,75.9,18.47,12.587410000000006,3.6966999999999945
9497,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([N:2]([C:3]1=[C:7]([H:14])[C:6]([H:12])([H:13])[N:5]=[N:4]1)[H:11])([H:8])([H:9])[H:10],47.545378569389285,23.2348582063758,46.88338,61.22934,103.30676,56.42338,14.345960000000005,51.11,26.28,24.83,-5.313380000000002,10.484039999999993
9498,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([N+:2]1([H:11])[C:3](=[C:7]([C:6](=[N:5][H:12])[H:13])[H:14])[N-:4]1)([H:8])([H:9])[H:10],82.0401685450411,71.96633975058171,46.88338,125.20566,150.83119,103.94781,78.32228,85.15,11.03,74.12,-18.79781,-4.202280000000002
9499,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C-:1]([N+:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])([H:8])[H:11])([H:9])[H:10],83.1168417049937,69.09682327559871,46.88338,94.75119,118.80017,71.91678999999998,47.86781000000001,86.94,17.59,69.35,15.02321000000002,21.48218999999998
9500,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([N+:2]([C:3]1=[C:7]=[C:6]([H:13])[N:5]([H:12])[N-:4]1)([H:11])[H:14])([H:8])([H:9])[H:10],80.4115466810823,71.490842582442,46.88338,123.01515,138.3622,91.47882,76.13177000000002,83.26,12.65,70.61,-8.218819999999994,-5.521770000000018
9502,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([N:2]([C:3]1=[C:7]([H:14])[C@:6]2([H:13])[N:4]1[N:5]2[H:12])[H:11])([H:8])([H:9])[H:10],97.2252124210123,73.7087019675502,46.88338,125.54812,135.03801,88.15463000000004,78.66474000000001,100.08,24.89,75.19,11.925369999999958,-3.4747400000000113
9503,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([N:2]([C:3]1=[N:4][N+:5]([H:12])([H:13])[C-:6]=[C:7]1[H:14])[H:11])([H:8])([H:9])[H:10],81.2278333317069,63.84822567952561,46.88338,98.04617,134.84998000000002,87.96660000000004,51.16279,84.71,20.52,64.19,-3.2566000000000486,13.027209999999997
9505,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([O:6][H:12])[n:7]1)([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C-:3]=[O+:4][C:5]([O:6][H:12])=[N:7]1)([H:8])([H:9])[H:10],61.1725718200568,54.88845629239761,-46.2033,-10.1888,26.06597,72.26926999999999,36.0145,63.97,8.09,55.88,-8.299269999999993,19.865500000000004
9506,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([O:6][H:12])[n:7]1)([H:8])([H:9])[H:10],[C:1](=[C:2]1[C:3]([H:10])([H:11])[O:4][C:5]([O:6][H:12])=[N:7]1)([H:8])[H:9],88.6834087926821,9.92431079134875,-46.2033,-42.23405,50.19939,96.40269,3.9692499999999953,92.32,82.69,9.64,-4.082690000000014,5.670750000000005
9514,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([O:6][H:12])[n:7]1)([H:8])([H:9])[H:10],[C:1]([C:3](=[C:2]=[N:7][C:5](=[O:4])[O:6][H:12])[H:11])([H:8])([H:9])[H:10],72.8909085676215,15.711683155515802,-46.2033,-53.78594,16.547829999999998,62.75113,-7.582640000000005,76.77,59.25,17.51,14.018869999999993,25.092640000000006
9515,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([O:6][H:12])[n:7]1)([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:3]([H:11])[O:4]/[C:5]1=[N:7]\[O:6][H:12])([H:8])([H:9])[H:10],169.35095101938998,77.5816472198098,-46.2033,15.02526,121.24883,167.45213,61.228559999999995,174.78,95.54,79.23,7.32786999999999,18.00144000000001
